old_id	thing_uri	np_uri
https://w3id.org/peh/biochementities/771a9d8e58	https://w3id.org/peh/biochementities/RA1cjPS78JlWGvWuulG4BjlwHALpFXZ3R7gEl-l2f6Ah0	https://w3id.org/np/RA1cjPS78JlWGvWuulG4BjlwHALpFXZ3R7gEl-l2f6Ah0
https://w3id.org/peh/biochementities/775d096f14	https://w3id.org/peh/biochementities/RAVP_-8-IfVBw2MN26sV7vIFetL-oHMwaZRpvpo6cPjKc	https://w3id.org/np/RAVP_-8-IfVBw2MN26sV7vIFetL-oHMwaZRpvpo6cPjKc
https://w3id.org/peh/biochementities/77e6d24101	https://w3id.org/peh/biochementities/RAIhU7as66YyCxMnyuTP2hKTXbFs4bD5IGYtYc7QDmt7I	https://w3id.org/np/RAIhU7as66YyCxMnyuTP2hKTXbFs4bD5IGYtYc7QDmt7I
https://w3id.org/peh/biochementities/7814b59232	https://w3id.org/peh/biochementities/RAu5gLCzuZdMGfobrJje7KhuRAHdlxOI2QnbIcoMmi07s	https://w3id.org/np/RAu5gLCzuZdMGfobrJje7KhuRAHdlxOI2QnbIcoMmi07s
https://w3id.org/peh/biochementities/7925828630	https://w3id.org/peh/biochementities/RAppqvh-15rtsygzeAgSrCsEhFLnBfCAFHNqAei0FWWSM	https://w3id.org/np/RAppqvh-15rtsygzeAgSrCsEhFLnBfCAFHNqAei0FWWSM
https://w3id.org/peh/biochementities/796cb71129	https://w3id.org/peh/biochementities/RAop0lb1vJzAaTs5Qo24_fRiWF5BvUHLNaVS3C47qQViY	https://w3id.org/np/RAop0lb1vJzAaTs5Qo24_fRiWF5BvUHLNaVS3C47qQViY
https://w3id.org/peh/biochementities/7995fa21de	https://w3id.org/peh/biochementities/RAavAP4zn8PlkckeI7ax19GCwUizctT5MLtRfrAMC_5h0	https://w3id.org/np/RAavAP4zn8PlkckeI7ax19GCwUizctT5MLtRfrAMC_5h0
https://w3id.org/peh/biochementities/79a64a503c	https://w3id.org/peh/biochementities/RAyW1n0ELDdsmySiy4SCkaypcNGQyL4qvVAQZlSSHH9Us	https://w3id.org/np/RAyW1n0ELDdsmySiy4SCkaypcNGQyL4qvVAQZlSSHH9Us
https://w3id.org/peh/biochementities/7a66e2ca4a	https://w3id.org/peh/biochementities/RAn9gMjvFkANNuk9CLJiTOl1zMrSDJxDWvPByxm0x-Fgg	https://w3id.org/np/RAn9gMjvFkANNuk9CLJiTOl1zMrSDJxDWvPByxm0x-Fgg
https://w3id.org/peh/biochementities/7a6e2827a2	https://w3id.org/peh/biochementities/RA_zvjz80syeiAgQ4dB9OfzEm9QGl1edrACYl63QHhthw	https://w3id.org/np/RA_zvjz80syeiAgQ4dB9OfzEm9QGl1edrACYl63QHhthw
https://w3id.org/peh/biochementities/7ac4b971f0	https://w3id.org/peh/biochementities/RALQVkTM336QdcJFEYdpkEjeY9rMf4fXZKzXkrgOIMlCo	https://w3id.org/np/RALQVkTM336QdcJFEYdpkEjeY9rMf4fXZKzXkrgOIMlCo
https://w3id.org/peh/biochementities/7acaafb7a6	https://w3id.org/peh/biochementities/RAcQ6vP2GcY3TF_7nspIOKBLBu6zVCsoqZ-K1Kb0syXXw	https://w3id.org/np/RAcQ6vP2GcY3TF_7nspIOKBLBu6zVCsoqZ-K1Kb0syXXw
https://w3id.org/peh/biochementities/7af197e8a2	https://w3id.org/peh/biochementities/RAjgGrIrX0onWTMyXNfK51ogQRRh-zthnB9uHS1Pr7CaY	https://w3id.org/np/RAjgGrIrX0onWTMyXNfK51ogQRRh-zthnB9uHS1Pr7CaY
https://w3id.org/peh/biochementities/7b1bc2941e	https://w3id.org/peh/biochementities/RAtqs4UGU7p4vV0nMmPk9J-G1n3iG7pZXhGpDIap2zO6Q	https://w3id.org/np/RAtqs4UGU7p4vV0nMmPk9J-G1n3iG7pZXhGpDIap2zO6Q
https://w3id.org/peh/biochementities/7b6391b449	https://w3id.org/peh/biochementities/RA9xB7MIB8xypYfhBmd0c-QqGq5ciS5OxH37DdsqGSI0Y	https://w3id.org/np/RA9xB7MIB8xypYfhBmd0c-QqGq5ciS5OxH37DdsqGSI0Y
https://w3id.org/peh/biochementities/7baf069e78	https://w3id.org/peh/biochementities/RAJWSzWNy_m6zx27kV-vL_XX4qFuiaJALq529Jey9foMA	https://w3id.org/np/RAJWSzWNy_m6zx27kV-vL_XX4qFuiaJALq529Jey9foMA
https://w3id.org/peh/biochementities/7c9bad530e	https://w3id.org/peh/biochementities/RAR421wUTBIG5pciUFiMXInkfsU2HB6tVzc58XoVbROfc	https://w3id.org/np/RAR421wUTBIG5pciUFiMXInkfsU2HB6tVzc58XoVbROfc
